x-axis,1,2
second,Volt,Volt
-288.000E-06,+1.043124919E+00,+6.359376E-03
-286.000E-06,+1.064374919E+00,+6.390626E-03
-284.000E-06,+1.087499919E+00,+6.453126E-03
-282.000E-06,+1.112499920E+00,+6.546876E-03
-280.000E-06,+1.137499920E+00,+6.640626E-03
-278.000E-06,+1.158749920E+00,+6.734376E-03
-276.000E-06,+1.179999921E+00,+6.828126E-03
-274.000E-06,+1.202499921E+00,+6.882814E-03
-272.000E-06,+1.226249921E+00,+6.898439E-03
-270.000E-06,+1.249999922E+00,+6.914064E-03
-268.000E-06,+1.271249922E+00,+6.898439E-03
-266.000E-06,+1.292499922E+00,+6.882814E-03
-264.000E-06,+1.314374923E+00,+6.835939E-03
-262.000E-06,+1.336874923E+00,+6.757814E-03
-260.000E-06,+1.359374923E+00,+6.679689E-03
-258.000E-06,+1.380624924E+00,+6.570314E-03
-256.000E-06,+1.401874924E+00,+6.460939E-03
-254.000E-06,+1.422499924E+00,+6.398439E-03
-252.000E-06,+1.442499925E+00,+6.382814E-03
-250.000E-06,+1.462499925E+00,+6.367189E-03
-248.000E-06,+1.488749925E+00,+6.476564E-03
-246.000E-06,+1.514999926E+00,+6.585939E-03
-244.000E-06,+1.539374926E+00,+6.648439E-03
-242.000E-06,+1.561874926E+00,+6.664064E-03
-240.000E-06,+1.584374927E+00,+6.679689E-03
-238.000E-06,+1.598124927E+00,+6.757814E-03
-236.000E-06,+1.611874927E+00,+6.835939E-03
-234.000E-06,+1.628749927E+00,+6.812501E-03
-232.000E-06,+1.648749928E+00,+6.687501E-03
-230.000E-06,+1.668749928E+00,+6.562501E-03
-228.000E-06,+1.693749928E+00,+6.515626E-03
-226.000E-06,+1.718749929E+00,+6.468751E-03
-224.000E-06,+1.740624929E+00,+6.460939E-03
-222.000E-06,+1.759374929E+00,+6.492189E-03
-220.000E-06,+1.778124930E+00,+6.523439E-03
-218.000E-06,+1.794374930E+00,+6.757814E-03
-216.000E-06,+1.810624930E+00,+6.992189E-03
-214.000E-06,+1.829374930E+00,+7.085939E-03
-212.000E-06,+1.850624931E+00,+7.039064E-03
-210.000E-06,+1.871874931E+00,+6.992189E-03
-208.000E-06,+1.894374931E+00,+6.960939E-03
-206.000E-06,+1.916874932E+00,+6.929689E-03
-204.000E-06,+1.942499932E+00,+6.812501E-03
-202.000E-06,+1.971249933E+00,+6.609376E-03
-200.000E-06,+1.999999933E+00,+6.406251E-03
-198.000E-06,+2.018749933E+00,+6.406251E-03
-196.000E-06,+2.037499934E+00,+6.406251E-03
-194.000E-06,+2.058749934E+00,+6.414064E-03
-192.000E-06,+2.082499934E+00,+6.429689E-03
-190.000E-06,+2.106249935E+00,+6.445314E-03
-188.000E-06,+2.129999935E+00,+6.585939E-03
-186.000E-06,+2.153749935E+00,+6.726564E-03
-184.000E-06,+2.174999936E+00,+6.796876E-03
-182.000E-06,+2.193749936E+00,+6.796876E-03
-180.000E-06,+2.212499936E+00,+6.796876E-03
-178.000E-06,+2.238749937E+00,+6.828126E-03
-176.000E-06,+2.264999937E+00,+6.859376E-03
-174.000E-06,+2.289374937E+00,+6.851564E-03
-172.000E-06,+2.311874938E+00,+6.804689E-03
-170.000E-06,+2.334374938E+00,+6.757814E-03
-168.000E-06,+2.358124938E+00,+6.726564E-03
-166.000E-06,+2.381874939E+00,+6.695314E-03
-164.000E-06,+2.404999939E+00,+6.671876E-03
-162.000E-06,+2.427499939E+00,+6.656251E-03
-160.000E-06,+2.449999940E+00,+6.640626E-03
-158.000E-06,+2.472499940E+00,+6.750001E-03
-156.000E-06,+2.494999940E+00,+6.859376E-03
-154.000E-06,+2.516249941E+00,+6.914064E-03
-152.000E-06,+2.536249941E+00,+6.914064E-03
-150.000E-06,+2.556249941E+00,+6.914064E-03
-148.000E-06,+2.578749942E+00,+6.851564E-03
-146.000E-06,+2.601249942E+00,+6.789064E-03
-144.000E-06,+2.621874942E+00,+6.710939E-03
-142.000E-06,+2.640624942E+00,+6.617189E-03
-140.000E-06,+2.659374943E+00,+6.523439E-03
-138.000E-06,+2.684374943E+00,+6.507814E-03
-136.000E-06,+2.709374944E+00,+6.492189E-03
-134.000E-06,+2.733124944E+00,+6.476564E-03
-132.000E-06,+2.755624944E+00,+6.460939E-03
-130.000E-06,+2.778124945E+00,+6.445314E-03
-128.000E-06,+2.800624945E+00,+6.601564E-03
-126.000E-06,+2.823124945E+00,+6.757814E-03
-124.000E-06,+2.844999946E+00,+6.867189E-03
-122.000E-06,+2.866249946E+00,+6.929689E-03
-120.000E-06,+2.887499946E+00,+6.992189E-03
-118.000E-06,+2.908749946E+00,+6.976564E-03
-116.000E-06,+2.929999947E+00,+6.960939E-03
-114.000E-06,+2.951874947E+00,+6.929689E-03
-112.000E-06,+2.974374947E+00,+6.882814E-03
-110.000E-06,+2.996874948E+00,+6.835939E-03
-108.000E-06,+3.015624948E+00,+6.789064E-03
-106.000E-06,+3.034374948E+00,+6.742189E-03
-104.000E-06,+3.056874949E+00,+6.687501E-03
-102.000E-06,+3.083124949E+00,+6.625001E-03
-100.000E-06,+3.109374949E+00,+6.562501E-03
-98.000E-06,+3.133124950E+00,+6.640626E-03
-96.000E-06,+3.156874950E+00,+6.718751E-03
-94.000E-06,+3.175624950E+00,+6.796876E-03
-92.000E-06,+3.189374951E+00,+6.875001E-03
-90.000E-06,+3.203124951E+00,+6.953126E-03
-88.000E-06,+3.225624951E+00,+6.953126E-03
-86.000E-06,+3.248124952E+00,+6.953126E-03
-84.000E-06,+3.269374952E+00,+6.929689E-03
-82.000E-06,+3.289374952E+00,+6.882814E-03
-80.000E-06,+3.309374952E+00,+6.835939E-03
-78.000E-06,+3.334374953E+00,+6.789064E-03
-76.000E-06,+3.359374953E+00,+6.742189E-03
-74.000E-06,+3.379374953E+00,+6.718751E-03
-72.000E-06,+3.394374954E+00,+6.718751E-03
-70.000E-06,+3.409374954E+00,+6.718751E-03
-68.000E-06,+3.431874954E+00,+6.796876E-03
-66.000E-06,+3.454374955E+00,+6.875001E-03
-64.000E-06,+3.475624955E+00,+6.976564E-03
-62.000E-06,+3.495624955E+00,+7.101564E-03
-60.000E-06,+3.515624956E+00,+7.226564E-03
-58.000E-06,+3.545624956E+00,+7.132814E-03
-56.000E-06,+3.575624956E+00,+7.039064E-03
-54.000E-06,+3.599999957E+00,+6.921876E-03
-52.000E-06,+3.618749957E+00,+6.781251E-03
-50.000E-06,+3.637499957E+00,+6.640626E-03
-48.000E-06,+3.657499958E+00,+6.531251E-03
-46.000E-06,+3.677499958E+00,+6.421876E-03
-44.000E-06,+3.701874958E+00,+6.367189E-03
-42.000E-06,+3.730624959E+00,+6.367189E-03
-40.000E-06,+3.759374959E+00,+6.367189E-03
-38.000E-06,+3.775624959E+00,+6.460939E-03
-36.000E-06,+3.791874960E+00,+6.554689E-03
-34.000E-06,+3.810624960E+00,+6.625001E-03
-32.000E-06,+3.831874960E+00,+6.671876E-03
-30.000E-06,+3.853124961E+00,+6.718751E-03
-28.000E-06,+3.878124961E+00,+6.781251E-03
-26.000E-06,+3.903124961E+00,+6.843751E-03
-24.000E-06,+3.926874962E+00,+6.859376E-03
-22.000E-06,+3.949374962E+00,+6.828126E-03
-20.000E-06,+3.971874962E+00,+6.796876E-03
-18.000E-06,+3.995624963E+00,+6.718751E-03
-16.000E-06,+4.019374963E+00,+6.640626E-03
-14.000E-06,+4.039999963E+00,+6.617189E-03
-12.000E-06,+4.057499964E+00,+6.648439E-03
-10.000E-06,+4.074999964E+00,+6.679689E-03
-8.000E-06,+4.099999964E+00,+6.664064E-03
-6.000E-06,+4.124999965E+00,+6.648439E-03
-4.000E-06,+4.148124965E+00,+6.687501E-03
-2.000E-06,+4.169374965E+00,+6.781251E-03
+0.0E+00,+4.190624966E+00,+6.875001E-03
+2.000E-06,+4.210624966E+00,+6.828126E-03
+4.000E-06,+4.230624966E+00,+6.781251E-03
+6.000E-06,+4.252499967E+00,+6.742189E-03
+8.000E-06,+4.276249967E+00,+6.710939E-03
+10.00E-06,+4.299999967E+00,+6.679689E-03
+12.000E-06,+4.322499968E+00,+6.554689E-03
+14.000E-06,+4.344999968E+00,+6.429689E-03
+16.000E-06,+4.368749968E+00,+6.406251E-03
+18.000E-06,+4.393749969E+00,+6.484376E-03
+20.000E-06,+4.418749969E+00,+6.562501E-03
+22.000E-06,+4.438749969E+00,+6.593751E-03
+24.000E-06,+4.458749970E+00,+6.625001E-03
+26.000E-06,+4.478124970E+00,+6.718751E-03
+28.000E-06,+4.496874970E+00,+6.875001E-03
+30.000E-06,+4.515624970E+00,+7.031251E-03
+32.000E-06,+4.541874971E+00,+7.015626E-03
+34.000E-06,+4.568124971E+00,+7.000001E-03
+36.000E-06,+4.591249972E+00,+6.968751E-03
+38.000E-06,+4.611249972E+00,+6.921876E-03
+40.000E-06,+4.631249972E+00,+6.875001E-03
+42.000E-06,+4.653749972E+00,+6.796876E-03
+44.000E-06,+4.676249973E+00,+6.718751E-03
+46.000E-06,+4.700624973E+00,+6.656251E-03
+48.000E-06,+4.726874974E+00,+6.609376E-03
+50.000E-06,+4.753124974E+00,+6.562501E-03
+52.000E-06,+4.769374974E+00,+6.484376E-03
+54.000E-06,+4.785624974E+00,+6.406251E-03
+56.000E-06,+4.801874975E+00,+6.437501E-03
+58.000E-06,+4.818124975E+00,+6.578126E-03
+60.000E-06,+4.834374975E+00,+6.718751E-03
+62.000E-06,+4.846874975E+00,+6.718751E-03
+64.000E-06,+4.859374976E+00,+6.718751E-03
+66.000E-06,+4.860624976E+00,+6.679689E-03
+68.000E-06,+4.850624975E+00,+6.601564E-03
+70.000E-06,+4.840624975E+00,+6.523439E-03
+72.000E-06,+4.824374975E+00,+6.445314E-03
+74.000E-06,+4.808124975E+00,+6.367189E-03
+76.000E-06,+4.793124975E+00,+6.328126E-03
+78.000E-06,+4.779374974E+00,+6.328126E-03
+80.000E-06,+4.765624974E+00,+6.328126E-03
+82.000E-06,+4.741874974E+00,+6.343751E-03
+84.000E-06,+4.718124973E+00,+6.359376E-03
+86.000E-06,+4.693124973E+00,+6.476564E-03
+88.000E-06,+4.666874973E+00,+6.695314E-03
+90.000E-06,+4.640624972E+00,+6.914064E-03
+92.000E-06,+4.619374972E+00,+6.929689E-03
+94.000E-06,+4.598124972E+00,+6.945314E-03
+96.000E-06,+4.576249971E+00,+6.906251E-03
+98.000E-06,+4.553749971E+00,+6.812501E-03
+100.00E-06,+4.531249971E+00,+6.718751E-03
+102.000E-06,+4.511249970E+00,+6.562501E-03
+104.000E-06,+4.491249970E+00,+6.406251E-03
+106.000E-06,+4.470624970E+00,+6.320314E-03
+108.000E-06,+4.449374969E+00,+6.304689E-03
+110.000E-06,+4.428124969E+00,+6.289064E-03
+112.000E-06,+4.403124969E+00,+6.289064E-03
+114.000E-06,+4.378124968E+00,+6.289064E-03
+116.000E-06,+4.354374968E+00,+6.367189E-03
+118.000E-06,+4.331874968E+00,+6.523439E-03
+120.000E-06,+4.309374967E+00,+6.679689E-03
+122.000E-06,+4.285624967E+00,+6.742189E-03
+124.000E-06,+4.261874967E+00,+6.804689E-03
+126.000E-06,+4.239999966E+00,+6.828126E-03
+128.000E-06,+4.219999966E+00,+6.812501E-03
+130.000E-06,+4.199999966E+00,+6.796876E-03
+132.000E-06,+4.177499965E+00,+6.718751E-03
+134.000E-06,+4.154999965E+00,+6.640626E-03
+136.000E-06,+4.131249965E+00,+6.601564E-03
+138.000E-06,+4.106249964E+00,+6.601564E-03
+140.000E-06,+4.081249964E+00,+6.601564E-03
+142.000E-06,+4.063749964E+00,+6.601564E-03
+144.000E-06,+4.046249963E+00,+6.601564E-03
+146.000E-06,+4.026249963E+00,+6.617189E-03
+148.000E-06,+4.003749963E+00,+6.648439E-03
+150.000E-06,+3.981249962E+00,+6.679689E-03
+152.000E-06,+3.957499962E+00,+6.726564E-03
+154.000E-06,+3.933749962E+00,+6.773439E-03
+156.000E-06,+3.909999961E+00,+6.796876E-03
+158.000E-06,+3.886249961E+00,+6.796876E-03
+160.000E-06,+3.862499961E+00,+6.796876E-03
+162.000E-06,+3.839999960E+00,+6.703126E-03
+164.000E-06,+3.817499960E+00,+6.609376E-03
+166.000E-06,+3.797499960E+00,+6.539064E-03
+168.000E-06,+3.779999959E+00,+6.492189E-03
+170.000E-06,+3.762499959E+00,+6.445314E-03
+172.000E-06,+3.736249959E+00,+6.429689E-03
+174.000E-06,+3.709999958E+00,+6.414064E-03
+176.000E-06,+3.685624958E+00,+6.492189E-03
+178.000E-06,+3.663124958E+00,+6.664064E-03
+180.000E-06,+3.640624957E+00,+6.835939E-03
+182.000E-06,+3.621874957E+00,+6.882814E-03
+184.000E-06,+3.603124957E+00,+6.929689E-03
+186.000E-06,+3.579374956E+00,+6.953126E-03
+188.000E-06,+3.550624956E+00,+6.953126E-03
+190.000E-06,+3.521874956E+00,+6.953126E-03
+192.000E-06,+3.500624955E+00,+6.875001E-03
+194.000E-06,+3.479374955E+00,+6.796876E-03
+196.000E-06,+3.457499955E+00,+6.718751E-03
+198.000E-06,+3.434999954E+00,+6.640626E-03
+200.000E-06,+3.412499954E+00,+6.562501E-03
+202.000E-06,+3.398749954E+00,+6.531251E-03
+204.000E-06,+3.384999954E+00,+6.500001E-03
+206.000E-06,+3.365624953E+00,+6.507814E-03
+208.000E-06,+3.340624953E+00,+6.554689E-03
+210.000E-06,+3.315624953E+00,+6.601564E-03
+212.000E-06,+3.294374952E+00,+6.679689E-03
+214.000E-06,+3.273124952E+00,+6.757814E-03
+216.000E-06,+3.251874952E+00,+6.796876E-03
+218.000E-06,+3.230624951E+00,+6.796876E-03
+220.000E-06,+3.209374951E+00,+6.796876E-03
+222.000E-06,+3.194374951E+00,+6.765626E-03
+224.000E-06,+3.179374951E+00,+6.734376E-03
+226.000E-06,+3.160624950E+00,+6.687501E-03
+228.000E-06,+3.138124950E+00,+6.625001E-03
+230.000E-06,+3.115624950E+00,+6.562501E-03
+232.000E-06,+3.088124949E+00,+6.546876E-03
+234.000E-06,+3.060624949E+00,+6.531251E-03
+236.000E-06,+3.036874948E+00,+6.562501E-03
+238.000E-06,+3.016874948E+00,+6.640626E-03
+240.000E-06,+2.996874948E+00,+6.718751E-03
+242.000E-06,+2.975624947E+00,+6.812501E-03
+244.000E-06,+2.954374947E+00,+6.906251E-03
+246.000E-06,+2.933124947E+00,+6.945314E-03
+248.000E-06,+2.911874947E+00,+6.929689E-03
+250.000E-06,+2.890624946E+00,+6.914064E-03
+252.000E-06,+2.869374946E+00,+6.820314E-03
+254.000E-06,+2.848124946E+00,+6.726564E-03
+256.000E-06,+2.826249945E+00,+6.593751E-03
+258.000E-06,+2.803749945E+00,+6.421876E-03
+260.000E-06,+2.781249945E+00,+6.250001E-03
+262.000E-06,+2.758749944E+00,+6.265626E-03
+264.000E-06,+2.736249944E+00,+6.281251E-03
+266.000E-06,+2.713124944E+00,+6.312501E-03
+268.000E-06,+2.689374943E+00,+6.359376E-03
+270.000E-06,+2.665624943E+00,+6.406251E-03
+272.000E-06,+2.645624943E+00,+6.500001E-03
+274.000E-06,+2.625624942E+00,+6.593751E-03
+276.000E-06,+2.604374942E+00,+6.640626E-03
+278.000E-06,+2.581874942E+00,+6.640626E-03
+280.000E-06,+2.559374941E+00,+6.640626E-03
+282.000E-06,+2.538124941E+00,+6.640626E-03
+284.000E-06,+2.516874941E+00,+6.640626E-03
+286.000E-06,+2.494999940E+00,+6.609376E-03
+288.000E-06,+2.472499940E+00,+6.546876E-03
+290.000E-06,+2.449999940E+00,+6.484376E-03
+292.000E-06,+2.428749939E+00,+6.468751E-03
+294.000E-06,+2.407499939E+00,+6.453126E-03
+296.000E-06,+2.384374939E+00,+6.453126E-03
+298.000E-06,+2.359374938E+00,+6.468751E-03
+300.000E-06,+2.334374938E+00,+6.484376E-03
+302.000E-06,+2.314374938E+00,+6.531251E-03
+304.000E-06,+2.294374937E+00,+6.578126E-03
+306.000E-06,+2.269999937E+00,+6.570314E-03
+308.000E-06,+2.241249937E+00,+6.507814E-03
+310.000E-06,+2.212499936E+00,+6.445314E-03
+312.000E-06,+2.194999936E+00,+6.476564E-03
+314.000E-06,+2.177499936E+00,+6.507814E-03
+316.000E-06,+2.156874935E+00,+6.484376E-03
+318.000E-06,+2.133124935E+00,+6.406251E-03
+320.000E-06,+2.109374935E+00,+6.328126E-03
+322.000E-06,+2.085624934E+00,+6.312501E-03
+324.000E-06,+2.061874934E+00,+6.296876E-03
+326.000E-06,+2.039999934E+00,+6.304689E-03
+328.000E-06,+2.019999933E+00,+6.335939E-03
+330.000E-06,+1.999999933E+00,+6.367189E-03
+332.000E-06,+1.972499933E+00,+6.554689E-03
+334.000E-06,+1.944999932E+00,+6.742189E-03
+336.000E-06,+1.919374932E+00,+6.828126E-03
+338.000E-06,+1.895624931E+00,+6.812501E-03
+340.000E-06,+1.871874931E+00,+6.796876E-03
+342.000E-06,+1.851874931E+00,+6.765626E-03
+344.000E-06,+1.831874930E+00,+6.734376E-03
+346.000E-06,+1.813749930E+00,+6.664064E-03
+348.000E-06,+1.797499930E+00,+6.554689E-03
+350.000E-06,+1.781249930E+00,+6.445314E-03
+352.000E-06,+1.761249929E+00,+6.351564E-03
+354.000E-06,+1.741249929E+00,+6.257814E-03
+356.000E-06,+1.718749929E+00,+6.218751E-03
+358.000E-06,+1.693749928E+00,+6.234376E-03
+360.000E-06,+1.668749928E+00,+6.250001E-03
+362.000E-06,+1.648749928E+00,+6.390626E-03
+364.000E-06,+1.628749927E+00,+6.531251E-03
+366.000E-06,+1.611874927E+00,+6.585939E-03
+368.000E-06,+1.598124927E+00,+6.554689E-03
+370.000E-06,+1.584374927E+00,+6.523439E-03
+372.000E-06,+1.565624926E+00,+6.554689E-03
+374.000E-06,+1.546874926E+00,+6.585939E-03
+376.000E-06,+1.523124926E+00,+6.531251E-03
+378.000E-06,+1.494374925E+00,+6.390626E-03
+380.000E-06,+1.465624925E+00,+6.250001E-03
+382.000E-06,+1.446874925E+00,+6.234376E-03
+384.000E-06,+1.428124924E+00,+6.218751E-03
+386.000E-06,+1.408124924E+00,+6.203126E-03
+388.000E-06,+1.386874924E+00,+6.187501E-03
+390.000E-06,+1.365624923E+00,+6.171876E-03
+392.000E-06,+1.340624923E+00,+6.328126E-03
+394.000E-06,+1.315624923E+00,+6.484376E-03
+396.000E-06,+1.293124922E+00,+6.570314E-03
+398.000E-06,+1.273124922E+00,+6.585939E-03
+400.000E-06,+1.253124922E+00,+6.601564E-03
+402.000E-06,+1.230624921E+00,+6.523439E-03
+404.000E-06,+1.208124921E+00,+6.445314E-03
+406.000E-06,+1.186249921E+00,+6.335939E-03
+408.000E-06,+1.164999921E+00,+6.195314E-03
+410.000E-06,+1.143749920E+00,+6.054689E-03
+412.000E-06,+1.119999920E+00,+5.976564E-03
+414.000E-06,+1.096249919E+00,+5.898439E-03
+416.000E-06,+1.072499919E+00,+5.882814E-03
+418.000E-06,+1.048749919E+00,+5.929689E-03
+420.000E-06,+1.024999918E+00,+5.976564E-03
+422.000E-06,+1.004999918E+00,+6.117189E-03
+424.000E-06,+984.999918E-03,+6.257814E-03
+426.000E-06,+966.874918E-03,+6.351564E-03
+428.000E-06,+950.624917E-03,+6.398439E-03
+430.000E-06,+934.374917E-03,+6.445314E-03
+432.000E-06,+909.374917E-03,+6.429689E-03
+434.000E-06,+884.374916E-03,+6.414064E-03
+436.000E-06,+861.249916E-03,+6.343751E-03
+438.000E-06,+839.999916E-03,+6.218751E-03
+440.000E-06,+818.749915E-03,+6.093751E-03
+442.000E-06,+797.499915E-03,+6.093751E-03
+444.000E-06,+776.249915E-03,+6.093751E-03
+446.000E-06,+754.999914E-03,+6.101564E-03
+448.000E-06,+733.749914E-03,+6.117189E-03
+450.000E-06,+712.499914E-03,+6.132814E-03
+452.000E-06,+681.249913E-03,+6.148439E-03
+454.000E-06,+649.999913E-03,+6.164064E-03
+456.000E-06,+624.999912E-03,+6.164064E-03
+458.000E-06,+606.249912E-03,+6.148439E-03
+460.000E-06,+587.499912E-03,+6.132814E-03
+462.000E-06,+569.999912E-03,+6.179689E-03
+464.000E-06,+552.499911E-03,+6.226564E-03
+466.000E-06,+529.374911E-03,+6.195314E-03
+468.000E-06,+500.624911E-03,+6.085939E-03
+470.000E-06,+471.874910E-03,+5.976564E-03
+472.000E-06,+453.124910E-03,+5.945314E-03
+474.000E-06,+434.374910E-03,+5.914064E-03
+476.000E-06,+414.374909E-03,+5.898439E-03
+478.000E-06,+393.124909E-03,+5.898439E-03
+480.000E-06,+371.874909E-03,+5.898439E-03
+482.000E-06,+343.124908E-03,+6.039064E-03
+484.000E-06,+314.374908E-03,+6.179689E-03
+486.000E-06,+291.874907E-03,+6.289064E-03
+488.000E-06,+275.624907E-03,+6.367189E-03
+490.000E-06,+259.374907E-03,+6.445314E-03
+492.000E-06,+236.874907E-03,+6.367189E-03
+494.000E-06,+214.374906E-03,+6.289064E-03
+496.000E-06,+198.749906E-03,+6.054689E-03
+498.000E-06,+189.999906E-03,+5.664064E-03
